phase profile err
0.95703125 45.0 6.708203932499369
0.96484375 34.0 5.830951894845301
0.97265625 34.0 5.830951894845301
0.98046875 43.0 6.557438524302
0.98828125 42.0 6.48074069840786
0.99609375 35.0 5.916079783099616
1.00390625 66.0 8.12403840463596
1.01171875 61.0 7.810249675906654
1.01953125 51.0 7.14142842854285
1.02734375 52.0 7.211102550927978
1.03515625 63.0 7.937253933193772
1.04296875 56.0 7.483314773547883
1.05078125 64.0 8.0
1.05859375 55.0 7.416198487095663
1.06640625 54.0 7.3484692283495345
1.07421875 51.0 7.14142842854285
1.08203125 55.0 7.416198487095663
1.08984375 64.0 8.0
1.09765625 58.0 7.615773105863909
1.10546875 44.0 6.6332495807108
1.11328125 48.0 6.928203230275509
1.12109375 51.0 7.14142842854285
1.12890625 55.0 7.416198487095663
1.13671875 45.0 6.708203932499369
1.14453125 45.0 6.708203932499369
1.15234375 53.0 7.280109889280518
1.16015625 62.0 7.874007874011811
1.16796875 59.0 7.681145747868608
1.17578125 39.0 6.244997998398398
1.18359375 61.0 7.810249675906654
1.19140625 51.0 7.14142842854285
1.19921875 49.0 7.0
1.20703125 49.0 7.0
1.21484375 46.0 6.782329983125268
1.22265625 43.0 6.557438524302
1.23046875 45.0 6.708203932499369
1.23828125 52.0 7.211102550927978
1.24609375 53.0 7.280109889280518
1.25390625 55.0 7.416198487095663
1.26171875 45.0 6.708203932499369
1.26953125 58.0 7.615773105863909
1.27734375 55.0 7.416198487095663
1.28515625 45.0 6.708203932499369
1.29296875 55.0 7.416198487095663
1.30078125 56.0 7.483314773547883
1.30859375 56.0 7.483314773547883
1.31640625 48.0 6.928203230275509
1.32421875 51.0 7.14142842854285
1.33203125 60.0 7.745966692414834
1.33984375 46.0 6.782329983125268
1.34765625 43.0 6.557438524302
1.35546875 52.0 7.211102550927978
1.36328125 51.0 7.14142842854285
1.37109375 51.0 7.14142842854285
1.37890625 45.0 6.708203932499369
1.38671875 50.0 7.0710678118654755
1.39453125 56.0 7.483314773547883
1.40234375 40.0 6.324555320336759
1.41015625 42.0 6.48074069840786
1.41796875 52.0 7.211102550927978
1.42578125 61.0 7.810249675906654
1.43359375 53.0 7.280109889280518
1.44140625 64.0 8.0
1.44921875 52.0 7.211102550927978
1.45703125 65.0 8.06225774829855
1.46484375 51.0 7.14142842854285
1.47265625 52.0 7.211102550927978
1.48046875 59.0 7.681145747868608
1.48828125 50.0 7.0710678118654755
1.49609375 50.0 7.0710678118654755
1.50390625 44.0 6.6332495807108
1.51171875 63.0 7.937253933193772
1.51953125 57.0 7.54983443527075
1.52734375 46.0 6.782329983125268
1.53515625 50.0 7.0710678118654755
1.54296875 59.0 7.681145747868608
1.55078125 53.0 7.280109889280518
1.55859375 60.0 7.745966692414834
1.56640625 44.0 6.6332495807108
1.57421875 53.0 7.280109889280518
1.58203125 49.0 7.0
1.58984375 66.0 8.12403840463596
1.59765625 58.0 7.615773105863909
1.60546875 58.0 7.615773105863909
1.61328125 64.0 8.0
1.62109375 64.0 8.0
1.62890625 50.0 7.0710678118654755
1.63671875 60.0 7.745966692414834
1.64453125 39.0 6.244997998398398
1.65234375 55.0 7.416198487095663
1.66015625 53.0 7.280109889280518
1.66796875 54.0 7.3484692283495345
1.67578125 40.0 6.324555320336759
1.68359375 44.0 6.6332495807108
1.69140625 35.0 5.916079783099616
1.69921875 37.0 6.082762530298219
1.70703125 42.0 6.48074069840786
1.71484375 40.0 6.324555320336759
1.72265625 35.0 5.916079783099616
1.73046875 29.0 5.385164807134504
1.73828125 46.0 6.782329983125268
1.74609375 33.0 5.744562646538029
1.75390625 37.0 6.082762530298219
1.76171875 28.0 5.291502622129181
1.76953125 43.0 6.557438524302
1.77734375 30.0 5.477225575051661
1.78515625 41.0 6.4031242374328485
1.79296875 42.0 6.48074069840786
1.80078125 35.0 5.916079783099616
1.80859375 40.0 6.324555320336759
1.81640625 35.0 5.916079783099616
1.82421875 41.0 6.4031242374328485
1.83203125 40.0 6.324555320336759
1.83984375 40.0 6.324555320336759
1.84765625 31.0 5.5677643628300215
1.85546875 31.0 5.5677643628300215
1.86328125 48.0 6.928203230275509
1.87109375 38.0 6.164414002968976
1.87890625 41.0 6.4031242374328485
1.88671875 34.0 5.830951894845301
1.89453125 41.0 6.4031242374328485
1.90234375 34.0 5.830951894845301
1.91015625 33.0 5.744562646538029
1.91796875 39.0 6.244997998398398
1.92578125 47.0 6.855654600401044
1.93359375 47.0 6.855654600401044
1.94140625 42.0 6.48074069840786
1.94921875 43.0 6.557438524302
1.95703125 45.0 6.708203932499369
1.96484375 34.0 5.830951894845301
1.97265625 34.0 5.830951894845301
1.98046875 43.0 6.557438524302
1.98828125 42.0 6.48074069840786
1.99609375 35.0 5.916079783099616
