phase profile err
1.40234375 10.0 3.1622776601683795
1.41015625 21.0 4.58257569495584
1.41796875 15.0 3.872983346207417
1.42578125 14.0 3.7416573867739413
1.43359375 14.0 3.7416573867739413
1.44140625 7.0 2.6457513110645907
1.44921875 11.0 3.3166247903554
1.45703125 14.0 3.7416573867739413
1.46484375 14.0 3.7416573867739413
1.47265625 20.0 4.47213595499958
1.48046875 15.0 3.872983346207417
1.48828125 15.0 3.872983346207417
1.49609375 7.0 2.6457513110645907
1.50390625 11.0 3.3166247903554
1.51171875 12.0 3.4641016151377544
1.51953125 14.0 3.7416573867739413
1.52734375 14.0 3.7416573867739413
1.53515625 10.0 3.1622776601683795
1.54296875 15.0 3.872983346207417
1.55078125 17.0 4.123105625617661
1.55859375 8.0 2.8284271247461903
1.56640625 8.0 2.8284271247461903
1.57421875 5.0 2.23606797749979
1.58203125 8.0 2.8284271247461903
1.58984375 7.0 2.6457513110645907
1.59765625 6.0 2.449489742783178
1.60546875 8.0 2.8284271247461903
1.61328125 7.0 2.6457513110645907
1.62109375 8.0 2.8284271247461903
1.62890625 11.0 3.3166247903554
1.63671875 7.0 2.6457513110645907
1.64453125 6.0 2.449489742783178
1.65234375 5.0 2.23606797749979
1.66015625 7.0 2.6457513110645907
1.66796875 12.0 3.4641016151377544
1.67578125 7.0 2.6457513110645907
1.68359375 11.0 3.3166247903554
1.69140625 8.0 2.8284271247461903
1.69921875 8.0 2.8284271247461903
1.70703125 12.0 3.4641016151377544
1.71484375 9.0 3.0
1.72265625 8.0 2.8284271247461903
1.73046875 6.0 2.449489742783178
1.73828125 5.0 2.23606797749979
1.74609375 10.0 3.1622776601683795
1.75390625 6.0 2.449489742783178
1.76171875 5.0 2.23606797749979
1.76953125 6.0 2.449489742783178
1.77734375 4.0 2.0
1.78515625 4.0 2.0
1.79296875 8.0 2.8284271247461903
1.80078125 3.0 1.7320508075688772
1.80859375 8.0 2.8284271247461903
1.81640625 11.0 3.3166247903554
1.82421875 6.0 2.449489742783178
1.83203125 3.0 1.7320508075688772
1.83984375 5.0 2.23606797749979
1.84765625 8.0 2.8284271247461903
1.85546875 9.0 3.0
1.86328125 6.0 2.449489742783178
1.87109375 3.0 1.7320508075688772
1.87890625 6.0 2.449489742783178
1.88671875 12.0 3.4641016151377544
1.89453125 7.0 2.6457513110645907
1.90234375 9.0 3.0
1.91015625 6.0 2.449489742783178
1.91796875 0.0 0.0
1.92578125 0.0 0.0
1.93359375 5.0 2.23606797749979
1.94140625 12.0 3.4641016151377544
1.94921875 8.0 2.8284271247461903
1.95703125 6.0 2.449489742783178
1.96484375 7.0 2.6457513110645907
1.97265625 7.0 2.6457513110645907
1.98046875 13.0 3.605551275463989
1.98828125 7.0 2.6457513110645907
1.99609375 6.0 2.449489742783178
