phase profile err
0.60546875 117.0 10.816653826391969
0.61328125 100.0 10.0
0.62109375 88.0 9.38083151964686
0.62890625 83.0 9.1104335791443
0.63671875 112.0 10.583005244258363
0.64453125 133.0 11.532562594670797
0.65234375 107.0 10.344080432788601
0.66015625 74.0 8.602325267042627
0.66796875 105.0 10.246950765959598
0.67578125 127.0 11.269427669584644
0.68359375 114.0 10.677078252031311
0.69140625 53.0 7.280109889280518
0.69921875 82.0 9.055385138137417
0.70703125 67.0 8.18535277187245
0.71484375 72.0 8.48528137423857
0.72265625 59.0 7.681145747868608
0.73046875 51.0 7.14142842854285
0.73828125 56.0 7.483314773547883
0.74609375 52.0 7.211102550927978
0.75390625 60.0 7.745966692414834
0.76171875 52.0 7.211102550927978
0.76953125 47.0 6.855654600401044
0.77734375 54.0 7.3484692283495345
0.78515625 57.0 7.54983443527075
0.79296875 60.0 7.745966692414834
0.80078125 51.0 7.14142842854285
0.80859375 61.0 7.810249675906654
0.81640625 62.0 7.874007874011811
0.82421875 65.0 8.06225774829855
0.83203125 70.0 8.366600265340756
0.83984375 58.0 7.615773105863909
0.84765625 58.0 7.615773105863909
0.85546875 53.0 7.280109889280518
0.86328125 71.0 8.426149773176359
0.87109375 69.0 8.306623862918075
0.87890625 61.0 7.810249675906654
0.88671875 48.0 6.928203230275509
0.89453125 42.0 6.48074069840786
0.90234375 67.0 8.18535277187245
0.91015625 64.0 8.0
0.91796875 63.0 7.937253933193772
0.92578125 53.0 7.280109889280518
0.93359375 59.0 7.681145747868608
0.94140625 53.0 7.280109889280518
0.94921875 46.0 6.782329983125268
0.95703125 75.0 8.660254037844387
0.96484375 67.0 8.18535277187245
0.97265625 79.0 8.888194417315589
0.98046875 64.0 8.0
0.98828125 73.0 8.54400374531753
0.99609375 56.0 7.483314773547883
1.00390625 104.0 10.198039027185569
1.01171875 118.0 10.862780491200215
1.01953125 102.0 10.099504938362077
1.02734375 97.0 9.848857801796104
1.03515625 89.0 9.433981132056603
1.04296875 95.0 9.746794344808963
1.05078125 84.0 9.16515138991168
1.05859375 88.0 9.38083151964686
1.06640625 95.0 9.746794344808963
1.07421875 110.0 10.488088481701515
1.08203125 99.0 9.9498743710662
1.08984375 103.0 10.14889156509222
1.09765625 115.0 10.723805294763608
1.10546875 101.0 10.04987562112089
1.11328125 107.0 10.344080432788601
1.12109375 84.0 9.16515138991168
1.12890625 98.0 9.899494936611665
1.13671875 83.0 9.1104335791443
1.14453125 100.0 10.0
1.15234375 102.0 10.099504938362077
1.16015625 101.0 10.04987562112089
1.16796875 91.0 9.539392014169456
1.17578125 107.0 10.344080432788601
1.18359375 87.0 9.327379053088816
1.19140625 105.0 10.246950765959598
1.19921875 119.0 10.908712114635714
1.20703125 93.0 9.643650760992955
1.21484375 107.0 10.344080432788601
1.22265625 86.0 9.273618495495704
1.23046875 117.0 10.816653826391969
1.23828125 94.0 9.695359714832659
1.24609375 109.0 10.44030650891055
1.25390625 99.0 9.9498743710662
1.26171875 113.0 10.63014581273465
1.26953125 93.0 9.643650760992955
1.27734375 112.0 10.583005244258363
1.28515625 97.0 9.848857801796104
1.29296875 98.0 9.899494936611665
1.30078125 96.0 9.797958971132712
1.30859375 103.0 10.14889156509222
1.31640625 92.0 9.591663046625438
1.32421875 102.0 10.099504938362077
1.33203125 101.0 10.04987562112089
1.33984375 114.0 10.677078252031311
1.34765625 107.0 10.344080432788601
1.35546875 110.0 10.488088481701515
1.36328125 100.0 10.0
1.37109375 101.0 10.04987562112089
1.37890625 108.0 10.392304845413264
1.38671875 89.0 9.433981132056603
1.39453125 113.0 10.63014581273465
1.40234375 113.0 10.63014581273465
1.41015625 102.0 10.099504938362077
1.41796875 100.0 10.0
1.42578125 111.0 10.535653752852738
1.43359375 103.0 10.14889156509222
1.44140625 103.0 10.14889156509222
1.44921875 94.0 9.695359714832659
1.45703125 90.0 9.486832980505138
1.46484375 118.0 10.862780491200215
1.47265625 111.0 10.535653752852738
1.48046875 97.0 9.848857801796104
1.48828125 109.0 10.44030650891055
1.49609375 99.0 9.9498743710662
1.50390625 73.0 8.54400374531753
1.51171875 85.0 9.219544457292887
1.51953125 122.0 11.045361017187261
1.52734375 117.0 10.816653826391969
1.53515625 115.0 10.723805294763608
1.54296875 76.0 8.717797887081348
1.55078125 38.0 6.164414002968976
1.55859375 66.0 8.12403840463596
1.56640625 88.0 9.38083151964686
1.57421875 104.0 10.198039027185569
1.58203125 60.0 7.745966692414834
1.58984375 50.0 7.0710678118654755
1.59765625 115.0 10.723805294763608
1.60546875 117.0 10.816653826391969
1.61328125 100.0 10.0
1.62109375 88.0 9.38083151964686
1.62890625 83.0 9.1104335791443
1.63671875 112.0 10.583005244258363
1.64453125 133.0 11.532562594670797
1.65234375 107.0 10.344080432788601
1.66015625 74.0 8.602325267042627
1.66796875 105.0 10.246950765959598
1.67578125 127.0 11.269427669584644
1.68359375 114.0 10.677078252031311
1.69140625 53.0 7.280109889280518
1.69921875 82.0 9.055385138137417
1.70703125 67.0 8.18535277187245
1.71484375 72.0 8.48528137423857
1.72265625 59.0 7.681145747868608
1.73046875 51.0 7.14142842854285
1.73828125 56.0 7.483314773547883
1.74609375 52.0 7.211102550927978
1.75390625 60.0 7.745966692414834
1.76171875 52.0 7.211102550927978
1.76953125 47.0 6.855654600401044
1.77734375 54.0 7.3484692283495345
1.78515625 57.0 7.54983443527075
1.79296875 60.0 7.745966692414834
1.80078125 51.0 7.14142842854285
1.80859375 61.0 7.810249675906654
1.81640625 62.0 7.874007874011811
1.82421875 65.0 8.06225774829855
1.83203125 70.0 8.366600265340756
1.83984375 58.0 7.615773105863909
1.84765625 58.0 7.615773105863909
1.85546875 53.0 7.280109889280518
1.86328125 71.0 8.426149773176359
1.87109375 69.0 8.306623862918075
1.87890625 61.0 7.810249675906654
1.88671875 48.0 6.928203230275509
1.89453125 42.0 6.48074069840786
1.90234375 67.0 8.18535277187245
1.91015625 64.0 8.0
1.91796875 63.0 7.937253933193772
1.92578125 53.0 7.280109889280518
1.93359375 59.0 7.681145747868608
1.94140625 53.0 7.280109889280518
1.94921875 46.0 6.782329983125268
1.95703125 75.0 8.660254037844387
1.96484375 67.0 8.18535277187245
1.97265625 79.0 8.888194417315589
1.98046875 64.0 8.0
1.98828125 73.0 8.54400374531753
1.99609375 56.0 7.483314773547883
